FICHIER,CHAMPS,DESCRIPT,NMGT,LIGNE3,IGRO,PLANT_ID,LAI_INIT,BIO_INIT,PHU_PLT,LIGNE9,BIOMIX,CN2,USLEP,BIO_MIN,FILTERW,LIGNE15,IURBAN,URBLU,LIGNE18,IRRSC,IRRNO,FLOWMIN,DIVMAX,FLOWFR,LIGNE24,DDRAIN,TDRAIN,GDRAIN,LIGNE 28,NROT,LIGNE 30,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,SWEEPEFF,FR_CURB,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,AFERT_ID,AUTO_NSTRS,AUTO_NAPP,AUTO_NYR,AUTO_EFF,AFRT_SURFACE,MONTH,DAY,MGT_OP,WSTRS_ID,AUTO_WSTRS,IRR_EFF,IRR_MX,IRR_ASQ,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,PEST_ID,PST_KG,PST_DEP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,CNOP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,AFERT_ID,AUTO_NSTRS,AUTO_NAPP,AUTO_NYR,AUTO_EFF,AFRT_SURFACE,MONTH,DAY,MGT_OP,WSTRS_ID,AUTO_WSTRS,IRR_EFF,IRR_MX,IRR_ASQ,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,SWEEPEFF,FR_CURB,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,PEST_ID,PST_KG,PST_DEP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,CNOP,MONTH,DAY,MGT_OP,IMP_TRIG,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP
000060126,CANA,hils,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,67.5,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,69,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,69,8,20,1,76,,,,,,,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060127,CANA,hils,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,67.5,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,69,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,69,8,20,1,76,,,,,,,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060128,CANA,losa,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060129,CANA,losa,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,3,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060130,CANA,losa,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060131,CANA,losa,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060132,CANA,salo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060133,CANA,salo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060134,CANA,salo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060135,CANA,salo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,3,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060136,STRW,hhyy,0,Initial Plant Growth Parameters,1,91,0,0,530,General Management Parameters,0.2,75,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,1,6,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,12,270,0.2,,,,,,,5,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,0,,,,,,,,,,,,,,,,,7,1,3,1,50,0.2,8,15,3,1,25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060137,STRW,hhyy,0,Initial Plant Growth Parameters,1,91,0,0,530,General Management Parameters,0.2,75,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,1,6,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,12,270,0.2,,,,,,,5,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,0,,,,,,,,,,,,,,,,,7,1,3,1,50,0.2,8,15,3,1,25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060138,STRW,hils,0,Initial Plant Growth Parameters,1,91,0,0,530,General Management Parameters,0.2,75,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,1,6,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,12,270,0.2,,,,,,,5,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,0,,,,,,,,,,,,,,,,,7,1,3,1,50,0.2,8,15,3,1,25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060139,STRW,hils,0,Initial Plant Growth Parameters,1,91,0,0,530,General Management Parameters,0.2,75,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,1,6,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,12,270,0.2,,,,,,,5,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,0,,,,,,,,,,,,,,,,,7,1,3,1,50,0.2,8,15,3,1,25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060140,STRW,losa,0,Initial Plant Growth Parameters,1,91,0,0,530,General Management Parameters,0.2,82,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,1,6,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,12,270,0.2,,,,,,,5,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,0,,,,,,,,,,,,,,,,,7,1,3,1,50,0.2,8,15,3,1,25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060141,STRW,losa,0,Initial Plant Growth Parameters,1,91,0,0,530,General Management Parameters,0.2,82,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,1,6,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,12,270,0.2,,,,,,,5,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,0,,,,,,,,,,,,,,,,,7,1,3,1,50,0.2,8,15,3,1,25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060142,STRW,salo,0,Initial Plant Growth Parameters,1,91,0,0,530,General Management Parameters,0.2,82,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,1,6,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,12,270,0.2,,,,,,,5,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,0,,,,,,,,,,,,,,,,,7,1,3,1,50,0.2,8,15,3,1,25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060143,STRW,salo,0,Initial Plant Growth Parameters,1,91,0,0,530,General Management Parameters,0.2,82,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,1,6,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,12,270,0.2,,,,,,,5,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,0,,,,,,,,,,,,,,,,,7,1,3,1,50,0.2,8,15,3,1,25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060144,URML,hils,0,Initial Plant Growth Parameters,,,,,0,General Management Parameters,,75,1,0,0,Urban Management Parameters,1,3,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060145,URML,hils,0,Initial Plant Growth Parameters,,,,,0,General Management Parameters,,75,1,0,0,Urban Management Parameters,1,3,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
